Area Codes,households,fuel_poor,proportion
E07000067,65848,8609,13.07404932571984
E07000068,33069,3358,10.154525386313466
E07000069,39359,4502,11.438298737264667
E07000070,75179,7962,10.590723473310366
E07000071,77572,9927,12.797143299128551
E07000072,56254,6332,11.256088455932023
E07000073,37401,4986,13.331194353092163
E07000074,27869,3381,12.131759302450753
E07000075,36255,3624,9.995862639635913
E07000076,67144,10254,15.271654950554034
E07000077,33867,4026,11.88767827088316
E07000078,56113,6175,11.004580043840107
E07000079,40114,4058,10.11616891858204
E07000080,37627,4795,12.743508650702953
E07000081,55588,5795,10.424911851478736
E07000082,52539,5340,10.163878261862616
E07000083,38790,3250,8.378448053622067
E07000084,75020,4701,6.266328978938949
E07000085,51044,3048,5.971318862158139
E07000086,56308,3403,6.043546210129999
E07000087,50236,2686,5.346763277330998
E07000088,38215,2942,7.69854769069737
E07000089,38395,1831,4.7688501106914964
E07000090,55280,4121,7.454775687409551
E07000091,82935,5105,6.155422921565081
E07000092,39418,3040,7.712212694708001
E07000093,51394,3303,6.426820251391213
E07000094,50582,3308,6.53987584516231
E07000095,40599,4286,10.556910268725831
E07000096,64610,7095,10.981272248877882
E07000098,42914,4537,10.572307405508692
E07000099,57680,6983,12.106449375866852
E07000102,37918,4053,10.6888548974102
E07000103,39453,5417,13.730261323600232
E07000105,51634,3944,7.638377813068908
E07000106,65602,5721,8.720770708210116
E07000107,43292,3232,7.465582555668483
E07000108,51976,5146,9.900723410804988
E07000109,43668,4104,9.398186314921682
E07000110,68469,5298,7.737808351224642
E07000111,50737,3383,6.667717839052369
E07000112,50959,4709,9.240762181361486
E07000113,59997,5453,9.08878777272197
E07000114,64157,6769,10.55068036223639
E07000115,51981,3614,6.952540351282199
E07000116,50814,4135,8.137521155587043
E07000117,39670,6507,16.402823292160324
E07000118,47473,5635,11.869904998630801
E07000119,36781,4117,11.193279138685734
E07000120,36271,5642,15.555126685230626
E07000121,61141,8869,14.505814428942934
E07000122,39460,6818,17.278256462240243
E07000123,60749,9181,15.113005975407004
E07000124,25463,2978,11.695401170325571
E07000125,30654,4549,14.839825145168655
E07000126,48730,5240,10.753129489021136
E07000127,47944,6290,13.119472718171199
E07000128,49967,5996,11.999919947165129
E07000129,41491,4008,9.659926249066062
E07000130,71430,8448,11.826963460730786
E07000131,37494,3625,9.6682135808396
E07000132,48696,5566,11.430096927879086
E07000133,23061,2873,12.458262868045617
E07000134,41941,5386,12.841849264442908
E07000135,23030,2349,10.199739470256187
E07000136,29178,4777,16.37192405236822
E07000137,65476,10002,15.27582625694911
E07000138,42754,6568,15.36230528137718
E07000139,49191,5860,11.912748266959403
E07000140,39908,5711,14.310413952089807
E07000141,61485,7450,12.116776449540538
E07000142,41192,5933,14.403282190716643
E07000143,58965,8888,15.073348596625117
E07000144,57611,6561,11.388450122372463
E07000145,45472,7451,16.385907811400422
E07000146,67915,11517,16.957962158580578
E07000147,49840,7866,15.782504012841091
E07000148,64957,12176,18.74470803762489
E07000149,57082,7571,13.263375494902071
E07000150,27132,3755,13.839746424885742
E07000151,34005,3820,11.233642111454198
E07000152,38220,4785,12.519623233908947
E07000153,42474,5445,12.819607289165136
E07000154,95196,11970,12.574057733518215
E07000155,37387,3921,10.487602642629792
E07000156,34413,4542,13.198500566646326
E07000163,26195,4025,15.365527772475662
E07000164,40720,5770,14.169941060903732
E07000165,71628,9217,12.867872898866365
E07000166,21636,3516,16.25069328896284
E07000167,24145,3894,16.12756264236902
E07000168,52640,8824,16.7629179331307
E07000169,36812,4857,13.194067152015649
E07000170,54566,8302,15.214602499725101
E07000171,51224,7649,14.932453537404342
E07000172,50344,6220,12.354997616399174
E07000173,53002,6088,11.486359005320553
E07000174,48239,7421,15.383818072513941
E07000175,52387,7269,13.87557981942085
E07000176,49271,4856,9.85569604838546
E07000177,61328,4428,7.2201930602661095
E07000178,59850,5893,9.846282372598163
E07000179,58520,3748,6.404647983595352
E07000180,53430,3468,6.490735541830432
E07000181,46819,3209,6.854054977680002
E07000187,50896,5354,10.519490726186733
E07000188,53755,5815,10.81759836294298
E07000189,76708,8445,11.009281952338739
E07000192,43418,6975,16.064765765350778
E07000193,50487,8464,16.764711707964427
E07000194,44127,5526,12.522945135631247
E07000195,56279,10154,18.04225377138897
E07000196,47611,5919,12.432001008170381
E07000197,59511,8493,14.271311186167262
E07000198,44648,7216,16.161978140118258
E07000199,33833,4871,14.397186179174179
E07000200,40666,5458,13.421531500516402
E07000202,61715,10701,17.339382646034192
E07000203,43395,5850,13.480815762184584
E07000207,57075,3017,5.286027157249233
E07000208,32125,2079,6.4715953307393
E07000209,58420,4008,6.860664156110921
E07000210,38674,2381,6.156590991363707
E07000211,59907,3675,6.1345084881566425
E07000212,35393,2220,6.272426751052468
E07000213,42694,2817,6.598116831404881
E07000214,36270,1841,5.07582023711056
E07000215,36060,2116,5.867997781475319
E07000216,53257,3305,6.205756989691496
E07000217,42649,2543,5.962625149475955
E07000218,27687,4492,16.224220753422184
E07000219,56332,9042,16.05126748562096
E07000220,44782,6559,14.646509758385065
E07000221,55635,7559,13.586770917587849
E07000222,62776,8173,13.019306741429846
E07000223,29120,2264,7.774725274725275
E07000224,72015,5165,7.172116920086093
E07000225,53740,4053,7.541868254558988
E07000226,46153,3441,7.455636686672588
E07000227,59157,3538,5.980695437564447
E07000228,61810,3572,5.779000161786119
E07000229,50663,4152,8.195329925191954
E07000234,40943,4780,11.674767359499793
E07000235,34464,5208,15.11142061281337
E07000236,37065,5406,14.585188182921893
E07000237,44956,6939,15.435092090043598
E07000238,53017,7459,14.069072184393686
E07000239,45941,7123,15.504669032019331
E07000240,60507,5623,9.293139636736246
E07000241,47193,5668,12.010255758269235
E07000242,61040,6351,10.404652686762779
E07000243,37653,4534,12.041537194911427
E07000244,113142,16181,14.3014972335649
E07000245,76831,10494,13.658549283492341
E07000246,69164,7406,10.707882713550402
E08000001,122724,18110,14.75668980802451
E08000002,82464,11013,13.354918509895228
E08000003,215977,42845,19.837760502275707
E08000004,94858,14439,15.221699803917435
E08000005,92405,14537,15.731832693036091
E08000006,109335,17068,15.610737641194493
E08000007,128929,15665,12.150098116017343
E08000008,100257,14697,14.659325533379217
E08000009,99754,12762,12.793471940974799
E08000010,143839,20452,14.218675046406052
E08000011,64896,10049,15.484775641025642
E08000012,217880,39527,18.14163759867817
E08000013,80065,11333,14.154749266221195
E08000014,124658,17160,13.76566285356736
E08000015,148293,20558,13.863095358513213
E08000016,107135,19971,18.640967004246978
E08000017,134672,23941,17.77726624688131
E08000018,115456,19680,17.045454545454543
E08000019,245150,42801,17.45910666938609
E08000021,123566,20222,16.365343217389896
E08000022,96192,12423,12.914795409181638
E08000023,70930,10457,14.742704074439589
E08000024,126427,19290,15.257816763824184
E08000025,439526,92990,21.156882641754983
E08000026,137650,25844,18.775154377043226
E08000027,138862,23512,16.931918019328542
E08000028,129918,27216,20.948598346649426
E08000029,92008,11483,12.480436483784018
E08000030,115225,22299,19.35257105662834
E08000031,109199,23072,21.1283986117089
E08000032,212068,38925,18.354961616085408
E08000033,94196,15729,16.69816128073379
E08000034,184520,31027,16.81497940602645
E08000035,341890,57492,16.815934949837665
E08000036,149464,25924,17.344644864315153
E08000037,94124,14183,15.06842038162424
E09000001,4655,296,6.3587540279269605
E09000002,74494,16738,22.468923671705106
E09000003,144912,19175,13.232168488461962
E09000004,98927,12705,12.842803279185663
E09000005,117505,20322,17.294583209225138
E09000006,139712,16610,11.888742556115437
E09000007,104052,14279,13.722946219198093
E09000008,154868,25443,16.428829713045946
E09000009,132407,19643,14.835318374406187
E09000010,127782,20946,16.39198009109264
E09000011,108057,18004,16.661576760413485
E09000012,108209,17821,16.469055254184035
E09000013,86023,12183,14.16249142671146
E09000014,108473,19798,18.25154646778461
E09000015,89874,13014,14.480272381333867
E09000016,103763,13655,13.159796844732707
E09000017,107046,14805,13.830502774508155
E09000018,101106,15527,15.357149921864183
E09000019,99623,14703,14.758640073075494
E09000020,84022,10809,12.864487872223943
E09000021,67990,8424,12.390057361376673
E09000022,138398,21844,15.783465078975128
E09000023,123821,22576,18.232771500795504
E09000024,84337,12397,14.69936089735229
E09000025,108572,23569,21.70817522013042
E09000026,105841,16336,15.4344724634121
E09000027,85182,9034,10.605526989270034
E09000028,128171,18765,14.64059732700845
E09000029,83529,10739,12.856612673442758
E09000030,107761,15290,14.188806711147816
E09000031,103229,21742,21.061910897131618
E09000032,139052,18288,13.151914391738343
E09000033,112567,15260,13.556370872458182
E10000003,270931,34683,12.80141438225969
E10000006,234378,33844,14.43992183566717
E10000007,356926,49145,13.768960512823385
E10000008,355130,38051,10.714667868104637
E10000011,250095,20445,8.174893540454626
E10000012,628275,76236,12.134176912976006
E10000013,280771,29413,10.475797001827111
E10000014,588827,37488,6.3665558814388605
E10000015,489567,54547,11.141886605919108
E10000016,653286,55508,8.49673802897965
E10000017,524303,71822,13.69856743142801
E10000018,287143,32255,11.233078988517917
E10000019,329184,46301,14.065385923981724
E10000020,401842,62030,15.436415307508922
E10000021,308827,38238,12.381689424823607
E10000023,273776,40103,14.648106481210919
E10000024,359033,47805,13.314932053599529
E10000025,279947,20746,7.410688451742652
E10000027,250523,27020,10.785436866076168
E10000028,379914,57618,15.166063898671805
E10000029,335749,48684,14.500117647409224
E10000030,492524,30002,6.091479806060212
E10000031,247212,35825,14.49161043962267
E10000032,372658,26185,7.026549812428554
E10000034,256386,36915,14.398212070861904
E11000001,1190542,181588,15.252548839100175
E11000002,635792,98627,15.512463195510481
E11000003,602413,106393,17.661139450841866
E11000005,1162388,226416,19.478521801670354
E11000006,982138,169097,17.21723423795841
E11000007,511239,76575,14.97831738188988
E12000001,1191912,176869,14.839098859647356
E12000002,3177487,461364,14.51977616273489
E12000003,2368747,396771,16.750248126963328
E12000004,2034809,282909,13.903467106740731
E12000005,2454896,429730,17.505018542537037
E12000006,2616126,344779,13.178990614366434
E12000007,3483960,530740,15.233814395113606
E12000008,3838572,288025,7.503441383931316
E12000009,2495242,264792,10.611876523399335
E13000001,1453399,225481,15.514046727705194
E13000002,2030561,305259,15.033234657811315
E92000001,23661751,3175979,13.422417470287806
"Estimates should only be used to look at general trends and identify areas of particularly high or low fuel poverty. See Sub-regional fuel poverty report, 2021:",NA,NA,NA
