LA Code,households,fuel_poor,proportion
E07000120,35972,4727,13.14077615923496
E07000121,60626,8370,13.805957839870683
E07000122,39128,5935,15.168166019218972
E07000123,60267,8057,13.368841986493438
E07000124,25243,2791,11.056530523313393
E07000125,30401,3450,11.348310910825301
E07000126,48311,4515,9.345697667197946
E07000127,47528,5477,11.523733378219154
E07000128,49558,5500,11.098107268251342
E07000129,41051,3433,8.362768263866897
E07000130,70689,7105,10.051068766003198
E07000131,37075,3285,8.860418071476737
E07000132,48179,4359,9.047510326075676
E07000133,22815,2412,10.571992110453648
E07000134,41508,4052,9.76197359545148
E07000135,22757,2017,8.863206925341654
E07000136,28878,3461,11.98490200152365
E07000137,64777,9312,14.375472775830927
E07000138,42291,4672,11.047267740181125
E07000139,48676,5047,10.36855945435122
E07000140,39492,4579,11.594753367770688
