"Area.Codes","households","fuel_poor","proportion"
"E07000210",38384,3810,9.9260108378491
"E07000211",59453,5208,8.75986073032479
"E07000212",35115,3306,9.41478000854336
"E07000213",42381,3737,8.81763054198816
"E07000214",36001,2941,8.16921752173551
"E07000215",35813,3432,9.58311227766453
"E07000216",52848,5296,10.0211928549803
"E07000217",42315,3778,8.92827602505022
"E07000218",27374,4245,15.5074157960108
"E07000219",55741,7840,14.0650508602286
"E07000220",44299,5965,13.4653152441364
"E07000221",55030,8225,14.9463928766128
"E07000222",62116,7892,12.705261124348
"E07000223",28903,3284,11.3621423381656
"E07000224",71485,8347,11.6765755053508
"E07000225",53362,7432,13.9275139612458
"E07000226",45803,4473,9.76573586882955
"E07000227",58752,6259,10.6532543572985
"E07000228",61403,5862,9.54676481605133
"E07000229",50298,5817,11.5650721698676
"E07000234",40500,4973,12.279012345679
"E07000235",34107,6100,17.8848916644677
"E07000236",36680,4495,12.2546346782988
"E07000237",44475,6456,14.5160202360877
"E07000238",52444,7962,15.181908321257
"E07000239",45467,6977,15.3451954164559
"E07000240",59883,6048,10.099694404088
"E07000241",46663,5696,12.20667338148
"E07000242",60370,6464,10.7073049527911
"E07000243",37245,4037,10.839038797154
"E07000244",111849,19275,17.2330552798863
"E07000245",76024,10356,13.6220141008103
"E07000246",68919,9736,14.1267284783587
"E08000001",121762,21217,17.4249765936828
"E08000002",81773,12733,15.5711542929818
"E08000003",214252,48828,22.7899856244049
"E08000004",94036,16204,17.2316984984474
"E08000005",91675,16464,17.9590946277611
"E08000006",108434,17891,16.4994374458196
"E08000007",127827,18469,14.4484342118645
"E08000008",99426,15583,15.6729628065094
"E08000009",98944,15181,15.3430223156533
"E08000010",142719,22629,15.8556323965274
"E08000011",64336,12045,18.7220218851032
"E08000012",216150,49498,22.8998380754106
"E08000013",79376,13243,16.6838842975207
"E08000014",123611,22757,18.4101738518417
"E08000015",147102,26439,17.9732430558388
"E08000016",105311,15091,14.3299370436137
"E08000017",132354,18710,14.1363313537936
"E08000018",113416,15897,14.0165408760669
"E08000019",240828,36928,15.3337651768067
"E08000021",122360,19014,15.5393919581563
"E08000022",95300,10710,11.2381951731375
"E08000023",70221,9024,12.8508565813645
"E08000024",125184,16954,13.5432643149284
"E08000025",434800,90493,20.8125574977001
"E08000026",136174,24273,17.8249886175041
"E08000027",137397,21411,15.5833096792506
"E08000028",128555,22604,17.5831356228851
"E08000029",91032,10919,11.9946831883294
"E08000030",114018,19860,17.4183023733095
"E08000031",108032,20188,18.6870556872038
"E08000032",208463,38123,18.2876577618091
"E08000033",92629,13889,14.9942242710166
"E08000034",181390,28362,15.6359225977176
"E08000035",335852,50946,15.1691816633517
"E08000036",146899,18985,12.9238456354366
"E08000037",93204,11829,12.6915153856058
"E09000001",4580,368,8.03493449781659
"E09000002",73210,13242,18.0876929381232
"E09000003",142491,24646,17.296531008976
"E09000004",97216,12911,13.2807356813693
"E09000005",115550,23201,20.0787537862397
"E09000006",137352,17267,12.5713495253072
"E09000007",102291,17924,17.5225581918253
"E09000008",152205,25149,16.5231102789002
"E09000009",130170,24202,18.5926096642852
"E09000010",125663,23389,18.6124794092135
"E09000011",106158,17343,16.3369694229356
"E09000012",106436,19081,17.9272050809876
"E09000013",84552,14090,16.6643012583972
"E09000014",106703,22628,21.2065265269018
"E09000015",88331,15235,17.2476254089731
"E09000016",101967,13524,13.2631145370561
"E09000017",105213,15675,14.8983490633287
"E09000018",99429,16896,16.993030202456
"E09000019",97944,15822,16.1541288899779
"E09000020",82550,15006,18.1780738946093
"E09000021",66817,10224,15.3014951284853
"E09000022",136156,22357,16.4201357266665
"E09000023",121708,21666,17.8016235580241
"E09000024",82831,13645,16.4733010587823
"E09000025",106661,25291,23.7115721772719
"E09000026",104038,19363,18.6114688863684
"E09000027",83728,12172,14.5375501624307
"E09000028",126079,18266,14.487741812673
"E09000029",82077,10139,12.3530343457972
"E09000030",106001,14873,14.0309997075499
"E09000031",101503,21222,20.9077564209925
"E09000032",136720,20235,14.800321825629
"E09000033",110733,19079,17.2297327806526
