"Area.Codes","households","fuel_poor","proportion"
"E07000108",50249,8219,16.356544408844
"E07000109",42136,6931,16.4491171444845
"E07000110",66088,9737,14.7333857886454
"E07000111",48978,5934,12.1156437584221
"E07000112",49255,7747,15.7283524515278
"E07000113",57918,9050,15.6255395559239
"E07000114",61962,10623,17.1443788128208
"E07000115",50159,6332,12.6238561374828
"E07000116",49089,7240,14.748721709548
"E07000117",38309,8529,22.2636978255762
"E07000118",45830,6831,14.9050840061095
"E07000119",35564,4618,12.98504105275
"E07000120",35029,7676,21.9132718604585
"E07000121",59013,11446,19.3957263653771
"E07000122",38092,9161,24.0496692218839
"E07000123",58723,12491,21.2710522282581
"E07000124",24545,3964,16.1499287023834
"E07000125",29631,5484,18.507644021464
"E07000126",47039,7101,15.0959841833372
"E07000127",46301,6904,14.911125029697
"E07000128",48255,7203,14.9269505750699
"E07000129",39665,6039,15.2250094541787
"E07000130",68248,12981,19.0203375923104
"E07000131",35804,5390,15.0541838900681
"E07000132",46554,7933,17.0404261717575
"E07000133",22047,4296,19.4856443053477
"E07000134",40113,6893,17.1839553262035
"E07000135",21935,3995,18.2129017551858
"E07000136",27949,5902,21.1170345987334
"E07000137",62513,12113,19.3767696319166
"E07000138",40851,9093,22.2589410295954
"E07000139",47091,7361,15.6314370049479
"E07000140",38197,6752,17.6767808990235
"E07000141",58801,10379,17.6510603561164
"E07000142",39376,7626,19.3671271840715
"E07000143",56348,8158,14.4778874139277
"E07000144",55105,5501,9.98276018510117
"E07000145",43496,6500,14.9439028876219
"E07000146",65018,9982,15.3526715678735
"E07000147",47616,8143,17.1013944892473
"E07000148",62232,9342,15.0115696104898
"E07000149",54575,7687,14.0852038479157
"E07000163",24922,4748,19.0514404943423
"E07000164",38672,6268,16.2081092263136
"E07000165",68116,10752,15.7848376299254
"E07000166",20509,3827,18.6601004437076
"E07000167",22868,4625,20.2247682350883
"E07000168",50101,9395,18.7521207161534
"E07000169",35033,4884,13.9411412097166
"E07000170",52228,9413,18.0228995940875
"E07000171",48929,8631,17.6398454904045
"E07000172",48045,8688,18.0830471433032
"E07000173",50626,8799,17.3803974242484
"E07000174",46091,8451,18.3354667939511
"E07000175",50060,9038,18.0543347982421
"E07000176",47034,7136,15.1720032317047
"E07000177",59131,8331,14.0890565016658
"E07000178",57729,11257,19.4997315040967
"E07000179",56431,7310,12.9538728712941
"E07000180",51528,6545,12.7018320136625
"E07000181",45119,5948,13.1829162880383
"E07000187",48411,8552,17.6654066224618
"E07000188",51156,8737,17.0791305027758
"E07000189",72911,13482,18.4910370177339
"E07000192",41380,6607,15.9666505558241
"E07000193",48081,10079,20.9625423764065
"E07000194",41976,6987,16.6452258433391
"E07000195",53533,10397,19.4216651411279
"E07000196",45267,7386,16.3165219696468
"E07000197",56689,10772,19.0019227716135
"E07000198",42522,8369,19.6815765956446
"E07000199",32192,5264,16.351888667992
"E07000200",38826,5680,14.6293720702622
"E07000202",59136,7963,13.4655708874459
"E07000203",41582,6472,15.5644269154923
"E07000207",55114,5282,9.58377181841275
"E07000208",31011,3551,11.4507755312631
"E07000209",56339,7674,13.6211150357656
"E07000210",37312,4355,11.6718481989708
"E07000211",57777,6606,11.4336154525157
"E07000212",34119,4286,12.5619156481726
"E07000213",41183,4808,11.6747201515188
"E07000214",34993,4061,11.6051781784928
"E07000215",34777,4010,11.5306093107514
"E07000216",51358,6130,11.9358230460688
"E07000217",41122,4837,11.7625601867613
"E07000218",26300,4747,18.0494296577947
"E07000219",53623,9172,17.104600637786
"E07000220",42622,7658,17.967246961663
"E07000221",52903,10949,20.6963688259645
"E07000222",59749,11212,18.7651676178681
"E07000223",28094,3686,13.1202391969816
"E07000224",69500,9331,13.4258992805755
"E07000225",51906,7367,14.1929642045236
"E07000226",44528,5729,12.8660618038088
"E07000227",57172,6661,11.6508080878752
"E07000228",59731,7320,12.254942994425
"E07000229",48948,6838,13.9699272697557
"E07000234",38964,6268,16.0866440817165
"E07000235",32795,7752,23.6377496569599
"E07000236",35323,5618,15.9046513603035
"E07000237",42792,7875,18.4029725182277
"E07000238",50362,9725,19.3101941940352
"E07000239",43741,8363,19.1193616972634
"E07000240",57938,5806,10.0210569919569
"E07000241",45091,5057,11.2150983566565
"E07000242",58434,6126,10.4836225485163
"E07000243",36045,3520,9.76557081425995
"E07000244",108033,14800,13.6995177399498
"E07000245",73515,9629,13.098007209413
"E07000246",65687,11237,17.1068856851432
"E08000001",118662,22513,18.9723753181305
"E08000002",79708,13586,17.0447132031916
"E08000003",208928,48547,23.2362344922653
"E08000004",91541,16769,18.3185676363597
"E08000005",89308,16772,18.77995252385
"E08000006",105638,18356,17.3763229141029
"E08000007",124472,19374,15.5649463333119
"E08000008",96846,17498,18.0678603143134
"E08000009",96386,14469,15.0115161952981
"E08000010",139097,23128,16.6272457349907
"E08000011",62600,10524,16.8115015974441
"E08000012",210601,45919,21.8037901054601
"E08000013",77295,12812,16.5754576622032
"E08000014",120325,20017,16.6357781009765
"E08000015",143347,24363,16.995821328664
"E08000016",102086,17589,17.2295907372216
"E08000017",128226,22057,17.201659569822
"E08000018",109821,17738,16.15173782792
"E08000019",233110,43636,18.7190596713998
"E08000021",118817,26758,22.5203464150753
"E08000022",92576,15656,16.9115105426892
"E08000023",68147,12713,18.6552599527492
"E08000024",121491,25835,21.2649496670535
"E08000025",418199,98978,23.6676797409846
"E08000026",130907,28695,21.9201417800423
"E08000027",132185,23785,17.9937209214359
"E08000028",123652,26880,21.7384271989131
"E08000029",87584,14077,16.0725703324808
"E08000030",109737,21976,20.0260623126202
"E08000031",103970,23040,22.1602385303453
"E08000032",201995,46178,22.8609619049976
"E08000033",89795,18498,20.6002561389832
"E08000034",175820,37346,21.2410419747469
"E08000035",324995,66684,20.5184695149156
"E08000036",142303,23631,16.6061151205526
"E08000037",90465,17396,19.229536284751
"E09000001",4456,328,7.36086175942549
"E09000002",70973,10818,15.2424161300776
"E09000003",138304,19348,13.9894724664507
"E09000004",94290,10947,11.6099268215081
"E09000005",112210,22347,19.9153373139649
"E09000006",133233,13999,10.5071566353681
"E09000007",99264,14986,15.097114764668
"E09000008",147611,22519,15.2556381299497
"E09000009",126309,21832,17.2845957136863
"E09000010",122013,17228,14.1198069058215
"E09000011",102919,14390,13.9818692369728
"E09000012",103419,15436,14.925690637117
"E09000013",82033,13295,16.2068923482013
"E09000014",103718,19810,19.0998669469137
"E09000015",85773,15358,17.905401466662
"E09000016",98941,11744,11.8697001243165
"E09000017",102052,14931,14.6307764668992
"E09000018",96560,17127,17.7371582435791
"E09000019",95172,14125,14.8415500357248
"E09000020",80004,10602,13.2518374081296
"E09000021",64797,9229,14.2429433461426
"E09000022",132268,20196,15.2689993044425
"E09000023",118129,18308,15.4983111682991
"E09000024",80252,12390,15.4388675671634
"E09000025",103415,24616,23.8031233380071
"E09000026",100885,17586,17.43172919661
"E09000027",81241,9112,11.2160116197486
"E09000028",122494,16291,13.2994269107058
"E09000029",79607,9111,11.4449734319846
"E09000030",102982,16524,16.0455225184984
"E09000031",98585,19810,20.0943348379571
"E09000032",132762,19865,14.9628658802971
"E09000033",107584,15302,14.2233045806068
